review_id,game_name,game_id,review_text,voted_up,votes_helpful,review_date,review_length,label
222038080,cs2,730,♥♥♥ guzel bir oyun :(),True,0,2026-03-29,22,
222036644,cs2,730,"Eyencei bir oyun ama diyer oyunlardaki gibi demir,,bronz tarzı rankllar yok.",True,0,2026-03-29,76,
222035204,cs2,730,"Psikolojinizi bozmak isterseniz bir numara
",True,0,2026-03-29,43,
222035014,cs2,730,dehşet bir oyun kapı arkasından scout ile hs yiyebiliyorsunuz mükemmel,True,0,2026-03-29,70,
222035002,cs2,730,kesinlikle on numara beş yıdlzı oyun,True,0,2026-03-29,36,
222033929,cs2,730,"Step 1 > See a guy
Step 2 > Shoot him
Step 3 > Miss every shot
Step 4 > He turns around
Step 5 > Kills me in one shot
Step 6 > Exit CS2

10/10",True,0,2026-03-29,142,
222032971,cs2,730,Ruslar olmasa gerçekten cennet gibi oyun,True,0,2026-03-29,40,
222032858,cs2,730,♥♥♥♥♥♥♥ cheaters,False,0,2026-03-29,16,
222032632,cs2,730,Çok lafa gerek yok leş...,False,0,2026-03-29,25,
222031975,cs2,730,"kasa açmayın, tek önerim bu",True,0,2026-03-29,27,
222031662,cs2,730,"MÜKEMLEL
",True,0,2026-03-29,10,
222030914,cs2,730,Şu tokxic rus veletleri banlanırsa oyun 10/10 olur yemin ediyorum,True,0,2026-03-29,65,
222029339,cs2,730,"50 fpsi geçmiyor.
",True,0,2026-03-29,18,
222029047,cs2,730,bu oyunu oynamayan adam adam mıdır loooo,True,0,2026-03-29,40,
222027175,cs2,730,burdan tüm valve ekibinin ölmüşlerini sikiyim sik sik güncellemeler getireceginize hileleri banlayın oyun dingonun ahırına döndü amk,False,0,2026-03-29,132,
222025505,cs2,730,"çok falza hile doldu
",False,0,2026-03-29,22,
222023995,cs2,730,en iyi 3 fps oyununa girer,True,0,2026-03-29,26,
222023891,cs2,730,porno pompa123 bişe bilmiyor,False,0,2026-03-29,28,
222022620,cs2,730,Gerçekten güzel bir oyun,True,0,2026-03-29,24,
222022536,cs2,730,"oyunda oe ruslar ve hileler olmadığı sürece oyun iyi
",True,0,2026-03-29,54,
222021994,cs2,730,oyun zurna süüüüüüü maç kazanmayım yoksa donk geliyo seckin alın ben almadım pısmanım,True,0,2026-03-29,85,
222021181,cs2,730,ble ble ble ble bla bla bla bla,True,0,2026-03-29,31,
222021010,cs2,730,kutuları uygulamadanda açmak daha iyi olur bunu üstünde çalışırsanız daha güzel olucak kutu acmaktan oyuna zaman ayıramayanlar oluyor benim gibi teşekürler,True,0,2026-03-29,155,
222020734,cs2,730,oyun çok güzel,True,0,2026-03-29,14,
222020712,cs2,730,"The game is great, it should be shut down for Russians.",True,0,2026-03-29,55,
222020614,cs2,730,adam vurmak istedim vurdum öldü,False,0,2026-03-29,31,
222019630,cs2,730,"Çok fazla hile çıkıyor karşımıza, bizim arkadaşta dayanamayıp hile aldı. Karşıdaki hile bizimkinin hile olduğunu görünce benim hilem daha iyi diyip bizimkini sikti. Keyif alınası bir oyun.",True,0,2026-03-29,188,
222019343,cs2,730,not for sensible person,False,0,2026-03-29,23,
222019313,cs2,730,Hayatımda gördüğüm en fazla hile sayısına sahip oyun tebrik ediyorum duygulandırdınız beni...,True,0,2026-03-29,93,
222019075,cs2,730,Hile konusunda alınan önemler sıfıra yakın hileden oyun oynanmıyor .,False,0,2026-03-29,68,
222018107,cs2,730,"Bok gibi oyun oynamayın
",False,0,2026-03-29,25,
222018008,cs2,730,çok bağımlı ve yabancı dil seviyesini ciddi bir şekilde geliştirmek zorunda kalıyorsun..,True,0,2026-03-29,88,
222017413,cs2,730,"Counter-Strike 2 combines the classic CS spirit with modern technology, delivering a top-tier competitive experience. With updated graphics, improved smoke mechanics, and smoother gameplay, each match feels more dynamic and exciting. Although there are occasional balance and performance issues, the game still offers a unique kind of enjoyment when played with the right team and good communication. In short, CS2 is a competitive experience that demands patience and skill, but rewards players with unforgettable moments.",True,0,2026-03-29,523,
222017062,cs2,730,"güzel sarıyo oynaması
",True,0,2026-03-29,22,
222016909,cs2,730,Gayet keyifli ve eğlenceli oyun fakat toxic çok.,True,0,2026-03-29,48,
222015646,cs2,730,Oyun çok güzel ama maçlara çok fazla hile denk geliyor,True,0,2026-03-29,54,
222015628,cs2,730,Fix the cheating issue.,False,0,2026-03-29,23,
222013447,cs2,730,fistik gibi oyun oynayın ama ruslar oynamasın,True,0,2026-03-29,45,
222012936,cs2,730,ruslar olmasa daha iyi,True,0,2026-03-29,22,
222008801,cs2,730,oynamayı bilene hoş :D,True,0,2026-03-29,22,
222008770,cs2,730,"Bu oyun o kadar felsefi bir derinliğe sahip ki, mermimin rakibe değip değmediği tamamen bir kuantum belirsizliği içinde. Sub-tick sistemi sayesinde artık sadece ateş etmiyorum, evrenle bir pazarlığa oturuyorum. Ben ateş ediyorum, oyun 'Aslında sen ateş ettin ama teknik olarak henüz etmedin' diyor. Rakibim beni duvarın arkasından vurduğunda ise bunun bir hata değil, oyunun bize sunduğu bir 'geçmişe bakış' estetiği olduğunu anlıyorum. Ölmek hiç bu kadar 'modern sanat' hissettirmemişti ve o kadar kültürel bir mozaik ki, iki dakikalık bir bekleme süresinde Kiril alfabesini sökebilir, bir Rus köyündeki düğün adetlerini en ince ayrıntısına kadar öğrenebilirsiniz. Takım arkadaşım 'Rush B' diye bağırdığında, aslında sadece bir bölgeye koşmuyoruz; biz topluca bir kader birliğine, sonu hüsranla bitecek bir trajediye doğru kanatlanıyoruz. Mikrofonundan gelen cızırtıların arasında duyduğum o feryat, aslında bir oyun içi komut değil, varoluşsal bir sancıdır.",True,0,2026-03-29,959,
222007890,cs2,730,önermiyorum hayatımızı  bittirdi  2013 beri  oynuyorum  5 ci hesap,True,0,2026-03-29,66,
222007661,cs2,730,"hileler dışında ve toxicler dışında müq oyun
",True,0,2026-03-29,46,
222007502,cs2,730,wsklhıetjn0azı,True,0,2026-03-29,14,
222007350,cs2,730,"gercekten güzel bir oyun :D
",True,0,2026-03-29,29,
222007167,cs2,730,"allahın belası bir oyun hile dolu her maça hile geliyor valve ekibi hiçbir bok yapmıyor sadece izliyorlar oyunu indirmeyi kanser olursunuz burdan tüm hile açanların taaaa geçmişini s.km o.e
",False,0,2026-03-29,191,
222007080,cs2,730,"fps severler için mükemmel
",True,0,2026-03-29,28,
222006786,cs2,730,Bu oyun iyi lan,True,0,2026-03-29,15,
222006411,cs2,730,Çok fazla hile kullanan oyuncu var.,False,0,2026-03-29,35,
222005810,cs2,730,Ruslar ve Hilelerle dolu bir oyun.,True,0,2026-03-29,34,
222005610,cs2,730,Çok hile var,True,0,2026-03-29,12,
222004174,cs2,730,Türkiyede adeta delmediğim şehir kalmadı her şehirden her adamı tek tek indirdim bana kafa tutacak adam daha karşıma çıkmadı kolay bir oyun önüme geleni adeta tek kurşunda bayıltıyorum.,True,0,2026-03-29,185,
222004169,cs2,730,Hileci Oeler Turuyor amk,True,0,2026-03-29,24,
222003745,cs2,730,yıllarımın oyunu çocukluktan beri oynarım,True,0,2026-03-29,41,
222003035,cs2,730,review çok güzel oun sarıyor,True,0,2026-03-29,28,
222002359,cs2,730,oyanayın oynatın seçkin almayı unutmayın,True,0,2026-03-29,40,
222002230,cs2,730,çok güzelllll pubg ile aynı,True,0,2026-03-29,27,
222001072,cs2,730,"toksikler olmasa mükemmel oyum
",True,0,2026-03-29,32,
222000291,cs2,730,hilelere izin verilen bir oyun,False,0,2026-03-29,30,
221999285,cs2,730,"Stress atmak için yeterli, tavsiye ederim.",True,0,2026-03-29,42,
221999021,cs2,730,bıçak daha iyi oynamanızı salıyor bu bir gerçek,True,0,2026-03-29,47,
221998258,cs2,730,hıle olmasa sarıyor,True,0,2026-03-29,19,
221998234,cs2,730,"salak sacma bir oyun hayatinizi bosa gecirmek icin ideal
",True,0,2026-03-29,57,
221997930,cs2,730,"valoranttan daha iyi
",True,0,2026-03-29,22,
221997517,cs2,730,şu rusların aimi varya sanarsın rus ordusunda gözcü,True,0,2026-03-29,51,
221996551,cs2,730,benim kafalarda,True,0,2026-03-29,15,
221991979,cs2,730,"RUSLAR olmazsa daha guzel
",True,0,2026-03-29,27,
221987466,cs2,730,Siktiğimin hileci ve botlarını düzeltin artık,False,0,2026-03-29,45,
221986394,cs2,730,Seçkin satın aldıktan sonra kimsede hile olmaması süper !,True,0,2026-03-29,57,
221985724,cs2,730,OYUN GÜZEL AMA HİLE OLANLAR VAR Bİ TEK ONLAR CAN SIKIYO,True,0,2026-03-29,55,
221983293,cs2,730,IT WOULD BE A GREAT GAME IF THERE WERE NO CHEATING.,False,0,2026-03-29,51,
221978615,cs2,730,To be honest i think it is the second best fps game of all time because being so simple and so oppurtinity giving gameplay at the same time is so hard for an fps game,True,0,2026-03-29,166,
221978398,cs2,730,"Gayet güzel bir oyun arkadaşlarınızla eğlenmek için girebilirsiniz,canınız sıkıldığında girebilirsiniz özellikle arkadaşlarınızla oynarken daha da eğlenceli oluyo indirmenizi tavsiye ederim",True,0,2026-03-29,189,
221978260,cs2,730,güzel oyun oynayın işte,True,0,2026-03-29,23,
221974438,cs2,730,Cheater vs Cheater game play,False,0,2026-03-29,28,
221974370,cs2,730,oyun hile dolu milleti kanser etmek istemiyırum,False,0,2026-03-29,47,
221973046,cs2,730,takımına türk geldiyse geçmiş olsun direkt trol zaten kurtuluşun yok türk gelmediyse yine sıkıntı bot geliyor takımına npc gibi hareket ediyor en kötü ihtimalle zaten 10 maçtan 8i hile hala oyuna yok şarjör güncellemesi yok o yok bu kos koca şirket yıllardır bi hileye çözüm bulamadılar hazır olmadan oyunu çıkarttılar hala deli gibi optimize sorunu buglarla dolu OYNAMAYIN  OYNATMAYIN SİLİN!,False,0,2026-03-29,392,
221972128,cs2,730,ÇOK SIK PİNG GİRMEYE BAŞLADI,True,0,2026-03-29,28,
221968814,cs2,730,"Yıllardır tamamen hilecilerle dolu bir oyun, ve belli ki valve bu durumdan rahatsız değil. Faceit gibi üçüncü parti bir uygulama sıfır hile deneyimi sunabiliyorken bunu Valve'ın yapamayacağını düşünmek abes olur. Az önce premier girdim ve maçta 5 tane hileci vardı, çekinmeden hile kullandıklarını ve VAC yemeyeceklerini söyleyebiliyorlardı. (asla hile kullanmadım ve güven faktörüm de stabilken bunlar yaşandı) Ve oyun zaten bozuk, mermi gitmez, mermi adamın içinden geçer, teknik sorunlar da gırla, oyun asla stabil değil bir kere, gidin en azından faceit oynayın ki adil bir deneyim yaşayın.",False,0,2026-03-29,594,
221968663,cs2,730,güzel oyun bide hileler olmasa çok iyi olucak,True,0,2026-03-29,45,
221968602,cs2,730,GÜZEL OYUN AMA HİLE ÇOK YA,True,0,2026-03-29,26,
221967873,cs2,730,pek hoşuma gitmedi :d,True,0,2026-03-29,21,
221967382,cs2,730,beni raw accel´den banlayıp hilelere çözüm bulmayan oyunun da sistemin de ta amına koyim anasını ızdırabını sikim,False,0,2026-03-28,113,
221966793,cs2,730,"Source 2 motoruyla oyunun çehresi tamamen değişmiş. Özellikle dinamik sis bombaları (smoke) taktiksel derinliği bambaşka bir seviyeye taşımış. Işıklandırma ve netlik çok başarılı, vuruş hissi ise alıştıktan sonra oldukça tatmin edici. Bazı eksik modlar olsa da rekabetçi ruhu hala zirvede.",True,0,2026-03-28,289,
221966496,cs2,730,"Worst game ever, no realistic features, %90 of shots simply cant be headshots lol. if i was shooting a whole body sized head it still wouldnt hit that much head fx your garbge game already, head is only abou %5 of human body not 90%",False,0,2026-03-28,232,
221965700,cs2,730,"qa3ws4ed5rf6tg7yhu89j0poklğşüi,",True,0,2026-03-28,31,
221964805,cs2,730,face it güzel,True,0,2026-03-28,13,
221964491,cs2,730,"İ understood that what’s really beautiful wasnt this game, it was those old gold days...",True,0,2026-03-28,88,
221962857,cs2,730,"Gayet iyi oyun çok iyi hilelerde kalamadı oynanır.
Bu sistemle gayet iyi fps alıyorum.
",True,0,2026-03-28,89,
221962740,cs2,730,mükemmel ama fıyatlar düşmeli,True,0,2026-03-28,29,
221962608,cs2,730,find a solution the the cheating :p,False,0,2026-03-28,35,
221962442,cs2,730,oyun çok güzel ama seçkin almassanız oyun zehir hileden geçilmez,True,0,2026-03-28,64,
221962057,cs2,730,mükemmel ötesi,True,0,2026-03-28,14,
221961916,cs2,730,"Hile Çok Fazla
",True,0,2026-03-28,16,
221961598,cs2,730,ZAMAn su gibi aksın isteyenlere göre,True,0,2026-03-28,36,
221961542,cs2,730,csgo güzel bu bok,True,0,2026-03-28,17,
221960763,cs2,730,VALO DAHA ZEVKLİ AMK KOAŞARAK ADAM VURULUYORSA,False,0,2026-03-28,46,
221960549,cs2,730,OYUNDA ÇOK FAZLA HILE VAR VE RAPOR EDİLMESİNE RAĞMEN HİÇ BİRŞEY DEĞİŞMİYOR.,False,0,2026-03-28,75,
221960201,cs2,730,Favori oyunlarm dan 1 tanesi CS2,True,0,2026-03-28,32,
221959596,cs2,730,"Yıllardır hileyi kasıtlı olarak engellemeyen, yalandan raporlama alanı koyup hiçbir inceleme yapmayan bir oyun.",False,0,2026-03-28,111,
221957727,cs2,730,"hile bol olsada zevkli :)))
",True,0,2026-03-28,29,
221956996,cs2,730,şarjör güncellemesi boktan farksız,False,0,2026-03-28,34,
221956138,cs2,730,Tüm hilecilerin anasını avradını bilmem napayım...,True,0,2026-03-28,50,
221955817,cs2,730,Hileden geçilmiyor. Keyif 0,True,0,2026-03-28,27,
221954395,cs2,730,Olum bu oyun harikaaaa,True,0,2026-03-28,22,
221953642,cs2,730,"bağımlı yapıyo
",True,0,2026-03-28,16,
221953421,cs2,730,bu oyundan nefret ediyorum ama onsuzda yapamıyorum,True,0,2026-03-28,50,
221953411,cs2,730,Yapacağınız oyunu sikiyim hileci gelmeyen maç yok,False,0,2026-03-28,49,
221953388,cs2,730,"BİZİM İÇİN BİR BABADIR
",True,0,2026-03-28,24,
221952733,cs2,730,bu oyun yüzünden sinir sistemim bozulmuş durumda.,True,0,2026-03-28,49,
221952516,cs2,730,Counter strike kesinlikle dünyanın en iyi online fps oyunu. Ve bu oyun bunu değiştimiyor oyun cs go dan daha ağır oturaklı hissediyor  ama yavaş diğil grafikler çok güzel şimdi eksilere gelelim sunucular rezalet haritalara gelen güncellemeler çok iyi değil vasat anti hile çalışmaları rankları kaldırıp rating getirmeleri. Ne demek global elit yok. Bide yeni grafikler bilgisiyaranızı zorlayabilir ama optimizasyon gayet başarılı ama bence cs go da bi tık daha iyiydi gibi. Kısaca cs hayla cs değişiklik her zaman başta zor gelir onun dışında diyecek bişey kesinlikle oynanır.(İlk çıkışda oyun kesinlike hazır diğil di çok bug vardı o yüzden uzun süre ön yargılıydım ama arkdaşım bi girek dedi ve sonra bunların çözüldüğü görmüştüm çıktıktan belli bi süre sonra sizde o yüzden sevmiyip bıraktıysanız bi şans daha vermenizi öneririm),True,0,2026-03-28,832,
221951847,cs2,730,♥♥♥ kotu bir oyun cem beğenmedi,True,0,2026-03-28,31,
221951732,cs2,730,rusya ve çiş yapar bazen insan bazende sıçar yani bok,True,0,2026-03-28,53,
221950422,cs2,730,mükkemel oyun ama bazıları hile az bir kesim merak etmeyin,True,0,2026-03-28,58,
221950022,cs2,730,güzel nokda,True,0,2026-03-28,11,
221949956,cs2,730,çok eğlenceli bir oyun bence herkez oynamaya başlaması gerekir,True,0,2026-03-28,62,
221949640,cs2,730,hileci o çocuğu dolu,False,0,2026-03-28,20,
221949096,cs2,730,KANSER OLMAK İSTEYENLERİN HAYATSIZLARIN 1 NUMARALI OYUNU,True,0,2026-03-28,56,
221948071,cs2,730,Barut Kokusu...,True,0,2026-03-28,15,
221946689,cs2,730,CS:GO'ya göre hala eksikleri olsa da severek oynadığımız bir oyun. Anti-Hile yazılımı neredeyse çalışmıyor. Negatif olarak bunu söyleyebilirim.,True,0,2026-03-28,143,
221946313,cs2,730,hilelerden oynansa iyidir aq,True,0,2026-03-28,28,
221945352,cs2,730,türkiye sunucusu olsa çok iyi olur ping sorunu oluyo,True,0,2026-03-28,52,
221945244,cs2,730,Her şey tadında güzel.,True,0,2026-03-28,22,
221944851,cs2,730,"steam sahibi valve nin yaptığı efsanelerden biri daha işte. gerçekten mükemmel bişye üstüne br de bedava yani geçerli bir sebebin olmamasına rağmen hala indirmediysen ne biliyim abi...
",True,0,2026-03-28,186,
221944158,cs2,730,bidaha oynarsam picim,True,0,2026-03-28,21,
221943996,cs2,730,hilenizin fabrikasını sikim,True,0,2026-03-28,27,
221943871,cs2,730,urdtfgvhbjkjkl;kjhgjfhfgdfsdgfhgjhkjk,True,0,2026-03-28,37,
221942240,cs2,730,Yılların eskitemediği oyun,True,0,2026-03-28,26,
221941600,cs2,730,hileler dışında güzel,True,0,2026-03-28,21,
221941542,cs2,730,ruskilerden oyun oynanmıyo a,True,0,2026-03-28,28,
221941525,cs2,730,ruslar ve aras arslan dışında oyun kötü,False,0,2026-03-28,39,
221941282,cs2,730,SADECE ÖLÜLER GÖRÜR,True,0,2026-03-28,19,
221941273,cs2,730,Çok az süre oynama şansım oldu ama güzel oyun <3,True,0,2026-03-28,48,
221940690,cs2,730,"Bir gün Rİot sokakta oynayan çocuğu görmüş;
Ne yapıyorsun. demiş

-valorant yapıyorum. demiş

-Nasıl yapıyorsun. demiş

-Birazcık su katıyorum, toprak katıyorum bo.k kayıyorum valorant oluyor. demiş

Riot buna çok kızmış çocuğu bir güzel dövmüş. Sonra aynı çocuğu gene sokakta oynarken görmüş ve sormuş;

-Ne yapıyorsun. demiş

-Valorant yapıyorum. demiş

-Nasıl yapıyorsun. demiş

-Birazcık su katıyorum, toprak katıyorum, bo.k katıyorum valorant oluyor. demiş

Riot gene buna çok kızmış ve çocuğu tekrar bir güzel dövmüş. Sonra gene çocuğu sokakta oynarken görmüş demiş ki

-Ne yapıyorsun. demiş

-Counter Strike 2 yapıyorum. demiş

-Nasıl yapıyorsun. demiş

-Birazcık su katıyorum,toprak katıyorum Counter Strike 2 oluyor. Demiş Riot da;

-Neden bo.k katmıyorsun. demiş

-Çünkü bo.k katınca Valorant oluyor. demiş",True,0,2026-03-28,847,
221940652,cs2,730,yarrak gibi oyun siz sebebini biliyonuz,False,0,2026-03-28,39,
221939363,cs2,730,300 saate yakın olmama rağmen nefret ettiğim oyundur cs go çok basit amk,False,0,2026-03-28,72,
221939313,cs2,730,Sıkıntı kardeşim ya,True,0,2026-03-28,19,
221939104,cs2,730,harika oyun ama hileleri düzeltin,True,0,2026-03-28,33,
221939032,cs2,730,çok güzel oyun,True,0,2026-03-28,14,
221938744,cs2,730,oyanamayaın,True,0,2026-03-28,11,
221938528,cs2,730,hileden oynanmıyor .Hileyi şikayet edip attırmanız için adamın mevlana açması lazım anca o zaman atıyor.10 yıl önceki mevlana hile hala aktif ve insanlar kullanıyor oyun bir çözüm üretmek istemiyor gibi.,False,0,2026-03-28,203,
221938346,cs2,730,"bu oyun sadece bir kafa dağıtmak için değil bir kere seçkin başladıpınınzda asla çıkmayacağınız bişey haline geliyor uyku dğzenimin içine sıçan mükemmel bir oyun
",True,0,2026-03-28,163,
221937523,cs2,730,Abi şu hilelere bir çözüm bulun artık. Stres atmaya gelip daha fazla stress oluyoruz.,False,0,2026-03-28,85,
221936686,cs2,730,mükemmel bir oyun,True,0,2026-03-28,17,
221936412,cs2,730,"▬▬▬.◙.▬▬▬
═▂▄▄▓▄▄▂
◢◤ █▀▀████▄▄▄▄◢◤
█▄ █ █▄ ███▀▀▀▀▀▀▀╬
◥█████◤
══╩══╩══
╬═╬
╬═╬
╬═╬
╬═╬
╬═╬
╬═╬
╬═╬
╬═╬☻/+REP
╬═╬/▌
╬═╬/ \",True,0,2026-03-28,123,
221936021,cs2,730,TWO WAS TOP MİD,True,0,2026-03-28,15,
221934573,cs2,730,Moraliniz bozuksa girin oynayın kafanızı dağıtırsiniz ama sesli sohbeti açmayın.,True,0,2026-03-28,80,
221932996,cs2,730,Çocukluğumuzun oyunu severek oynayabilirdik hala ama hileciler yüzünden keyif alamıyorsunuz. Sizin yerinizi bilen hileci oyuncular haksız avantaj sağlıyor. Çözülürse güzel olur ama çözülür mü sanmam,False,0,2026-03-28,198,
221932236,cs2,730,ruslar hariç her şeyiyle iyi,True,0,2026-03-28,28,
221931982,cs2,730,"acayip iyi çok ama çok gerçekçi tavsiye ederim
",True,0,2026-03-28,48,
221930685,cs2,730,I love the hs ding sound,True,0,2026-03-28,24,
221928668,cs2,730,Kanser oyun ama bağımlısı olduk :D,True,0,2026-03-28,34,
221928053,cs2,730,valve dopler istiyorum tşkrlr.,True,0,2026-03-28,30,
221928025,cs2,730,"buamınakodumunoyunucokiyibagımlılıkyapıyosıkeyımboyleoyunununun
",True,0,2026-03-28,65,
221928000,cs2,730,Herkesin hayatında en az bir kez oynaması gerektiğini düşünüyorum. Bu oyunun bir oyuncusu olarak herkese öneriyorum.,True,0,2026-03-28,116,
221927754,cs2,730,"SENİN OYUN GİBİ ANANI SİKEYİM ENTEL DANTEL DÜZELTMELER YAPANA KADAR HİLE SİSTEMİNİ DÜZELT TOPUNUZUN ANASININ AMINA KOYAYIM OYUNU OYNANMAZ HALE GETİRDİNİZ
",False,0,2026-03-28,154,
221926880,cs2,730,eğer sinir sıkıntılarınız varsa SAKIN başlamayın yoksa yeni bir setup almanız gerekebilir,False,0,2026-03-28,89,
221925774,cs2,730,"PİNG PROBLEM
FPS PROBLEM",False,0,2026-03-28,25,
221922987,cs2,730,Oyun güzel ama ara sırada hileler geliyor yani skin almaya çok gerek yok ama ticaret yapabilirsiniz,True,0,2026-03-28,99,
221922593,cs2,730,hileler olmasa muq,True,0,2026-03-28,18,
221922479,cs2,730,all of them cheaters,False,0,2026-03-28,20,
221922435,cs2,730,eğlenceli!,True,0,2026-03-28,10,
221921049,cs2,730,hile var acayip niye önerelim ki.,False,0,2026-03-28,33,
221921018,cs2,730,SAKIN OYNAMAYIN BEN OYNADIM KÖTÜ ŞEYLER OLDU,False,0,2026-03-28,44,
221920878,cs2,730,"galiba bu oyunu seveceğim
",True,0,2026-03-28,26,
221920104,cs2,730,olm oyun iyi güzel oynuyorum rankımıda kasıyorum ama sorun şu valve heralde youtubeye bir video atcak YENİ GÜNCELLEME İLE BUG GETİRİYORUZ diye video görcem diye korkuyorum,True,0,2026-03-28,171,
221918615,cs2,730,Yanınıza elinde keleş olan bir maymun gelmediği sürece güzel oyun,True,0,2026-03-28,65,
221918170,cs2,730,"harika bi oyunn
",True,0,2026-03-28,17,
221918071,cs2,730,Çok hile var beğendim,True,0,2026-03-28,21,
221915614,cs2,730,mükemmel ama çok toksik insan var,True,0,2026-03-28,33,
221915583,cs2,730,güzel oyun keke,True,0,2026-03-28,15,
221915463,cs2,730,15 yaşındaki oyuncuların hile açıp ego tatmin etme platformudur.,False,0,2026-03-28,64,
221915345,cs2,730,getireceğiniz güncellemeyi sikeyim 10 saniyede mermiyi bitiriyorum yanlışlıkla,False,0,2026-03-28,78,
221915019,cs2,730,hile serbest aç oyna,True,0,2026-03-28,20,
221914601,cs2,730,diğer fps oyunlarına göre daha iyi bir tercih,True,0,2026-03-28,45,
221914376,cs2,730,beler oyun muq ama hayatsız olabılırsınız oyuzden rank felan girmeyin awk,True,0,2026-03-28,73,
221914372,cs2,730,"ronaldo serdar dursun arası bi oyun
",True,0,2026-03-28,36,
221914265,cs2,730,Her seferinde bu sefer oynamıcam diyip tekrar oynuyorum ve yine kafayı yiyorum lütfen oyunu yükleme düşünme gibi bi düşünceniz varsa kafanıza sıkın  (ikiside aynı şey zaten),True,0,2026-03-28,173,
221914139,cs2,730,Rusya Ukrayna cephesi,True,0,2026-03-28,21,
221911104,cs2,730,"bununla büyüdük bununla yaşıyoruz bununla da ölücez gibi :D
",True,0,2026-03-28,61,
221910114,cs2,730,güzel oynanır,True,0,2026-03-28,13,
221910048,cs2,730,bu oyun ♥♥♥ küzel,True,0,2026-03-28,17,
221909157,cs2,730,oynayında görün,True,0,2026-03-28,15,
221908763,cs2,730,hilelerin amına koyayım,True,0,2026-03-28,23,
221908707,cs2,730,"oyunda hile var ve gelen reload özelliği çöp, resmen oyunu bırakma sebei.",False,0,2026-03-28,73,
221907743,cs2,730,"hile dışında oyun güzel 
",True,0,2026-03-28,26,
221905458,cs2,730,iyiki cs var oyundaki şerefsiz ruslar sayesinde rusçamı geliştirdim birde oyunlar zararlı diyorlar herkese sukubilayade,True,0,2026-03-28,119,
221904594,cs2,730,Counter-Strike 2 adlı oyunu diğer oyunculara öneririm. Bunu yukarıyı gösteren baş parmak ile belirttim. cs babadır,True,0,2026-03-28,114,
221903984,cs2,730,en sevdiğim,True,0,2026-03-28,11,
221903983,cs2,730,takım arkadaşlarım bana bomba atıp duruyo,True,0,2026-03-28,41,
221903948,cs2,730,"Ekipçe girince zevkli oluyor.Tek başına sıkıcı bir oyun hileler yüzünden
",True,0,2026-03-28,73,
221903364,cs2,730,"mukkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
",True,0,2026-03-28,59,
221903186,cs2,730,hile çok olmasa güzel oyun,True,0,2026-03-28,26,
221902430,cs2,730,its not bad but womens need to go kitchen,True,0,2026-03-28,41,
221902184,cs2,730,♥♥♥ ıyı oyun,True,0,2026-03-28,12,
221900721,cs2,730,bu oyun kapansın ya,False,0,2026-03-28,19,
221900593,cs2,730,Atatürk gibi oyun,True,0,2026-03-28,17,
221900574,cs2,730,Şu Ruslar bıraksın artık oyunu,True,0,2026-03-28,30,
221896114,cs2,730,"Anasini siktigimin oyunu hileden gecilmiyo. Mac iptali de olmuyor zar zor 3-4 puan kasiyosun sonra bi hile geliyo gidiyo hepsi, rapor yaptiktan haftalar sonra banlaniyo ama banlanmasi yanina kar kaliyor olan zar zor kastiginiz puanlariniza oluyo. Bu oyuna basladigim gunun sabahini sikeyim",False,0,2026-03-28,289,
221894601,cs2,730,Tarihin en iyi fps oyunu,True,0,2026-03-28,24,
221894529,cs2,730,hile dolu oynamayın oynatmayın,False,0,2026-03-28,30,
221893112,cs2,730,çok iyi oyun ama hile sorunu var,True,0,2026-03-28,32,
221892686,cs2,730,"“Taşlar yavaş yavaş yerine oturmaya başladı. (Bu arada CS sağ olsun, Rusça anlama ve konuşma seviyem A2 oldu.)”",True,0,2026-03-28,111,
221891750,cs2,730,"çok hile var
",False,0,2026-03-28,14,
221885691,cs2,730,Görüntü ayarlarındaki buglu seçeneklerin giderilmesi lazım.,False,0,2026-03-28,59,
221884083,cs2,730,Hileler olmasa harika,True,0,2026-03-28,21,
221879057,cs2,730,BU AMK RUSLARINI HARİTADAN SİLERSEK GÜZEL OYUN ASLINDA,True,0,2026-03-28,54,
221877582,cs2,730,"3.6 roentgen, not great, not terrible",True,0,2026-03-28,37,
221877015,cs2,730,"bu amk oyununu oynamayın oynattırmayın bu anasını bacısını siktimin oyunu full hile dolu anasınmı siktim evladı 3 el girdim 3ünde amk hile geldi valve senin yaptıgın oyunu sikim oç anasını siktimin evladı seni sg oyun yapma sen oç gaben OYNAMAYIN OYNATTIRMAYIN
",False,0,2026-03-28,261,
221876826,cs2,730,böyle oyun olmaz olsun amk,True,0,2026-03-28,26,
221876420,cs2,730,çok iyi bi oyun,True,0,2026-03-28,15,
221876257,cs2,730,bağımlıyım.,True,0,2026-03-28,11,
221872293,cs2,730,akıl sağlığı 0,True,0,2026-03-27,14,
221871490,cs2,730,"yani guzel oyun
",True,0,2026-03-27,16,
221870034,cs2,730,hilelerin cirit attığı zevk almak için oynayanları soğutan bir oyun ve valve hiçbir şey yapmıyor vaktimiz boşa gidiyor,False,0,2026-03-27,118,
221870013,cs2,730,"bok gibi ruslar gebersin
",True,0,2026-03-27,26,
