review_id,game_name,game_id,review_text,voted_up,votes_helpful,review_date,review_length,label,cleaned_text
221645095,cs2,730,kafa vurmak asiri zevkli,True,0,2026-03-25,24,,kaf vurmak asir zevk
221644742,cs2,730,sılah var sıkıyon,True,0,2026-03-25,17,,sılah var sıkıyon
221644547,cs2,730,Eh işte  klasik bir oyun hikayeli yapımlara göre ise oyun bile sayılmaz... Hayatında sadece Cs ve valo oynamış kişiler oyun oynamamıştır.,True,0,2026-03-25,137,,eh iş klasik bir oyun hikaye yapım gör oyun bil sayılmaz hayat sade cs valo oyna kişi oyun oyna
221640411,cs2,730,düşma æhmetim,True,0,2026-03-25,13,,düşma æhmetim
221639449,cs2,730,Oyunda çok hile var ama o da samimiyetten dolayı bişey olmaz devam,True,0,2026-03-25,66,,oyun hil var samimiyet dola bişey olmaz devam
221636138,cs2,730,"hile çok
",False,0,2026-03-25,10,,hil
221633964,cs2,730,Hayatımdan çalınan 4500 saat ve daha fazlası,False,0,2026-03-25,44,,hayat çalınan saat fazla
221633683,cs2,730,hile çok fazla,False,0,2026-03-25,14,,hil fazl
221632930,cs2,730,Hilelere çözüm bulmak bu kadar mı zor,False,0,2026-03-25,37,,hile çöz bulmak kadar zor
221632476,cs2,730,şu hilelere bi çözüm gelsin artık fuhuşa döndü,True,0,2026-03-25,46,,hile bi çöz gels ar fuhuş dönt
221629785,cs2,730,"EVET SİKTİĞİMİN OYUNUNDA EN LOSER BENİM OROSPU ÇOCUKLARI E SPORCU GİBİ HER MERMİLER HS GİDİYOR AMK VE BU SİKTİĞİMİN OYUNUNDA RUS HARİCİ BAŞKA ADAM YOKMU

NOT:AKIL SAĞLIĞINIZ YERİNDEYSE BU OYUNDAN UZAK DURUM",True,0,2026-03-25,208,,evet si̇kti̇ği̇mi̇n oyun loser beni̇m orosp çocuklari e sporç gi̇bi̇ mermi̇ler hs gi̇di̇yor amk si̇kti̇ği̇mi̇n oyun rus hari̇ci̇ başka ada yokm notakil sağlik yeri̇ndeyse oyun uzak dur
221628315,cs2,730,OROSPU EVLADI VALVE HİLE SORUNUNU ÇÖZ ARTIK OROSPU ÇOCUĞU,False,0,2026-03-25,57,,orosp evladi valve hi̇le sorun çöz artik orosp çocuk
221626589,cs2,730,hileden oynanmıyor aw,False,0,2026-03-25,21,,hile oynanmıyor aw
221626222,cs2,730,"çok eğlenceli ama hile ve silah sekme konuu ayarlanmalı
",True,0,2026-03-25,57,,eğlence hil silah sekm konu ayarlanma
221626044,cs2,730,hileler olmasa güzelde,True,0,2026-03-25,22,,hile olma güzel
221623210,cs2,730,Berbat bir oyun. 2 Oyundan birine hileciler geliyor.  Ayrıca mermiler rakibe işlemiyor sanırım. Sunucuları sıkıntılı bu oyunun. Sakın almayın bin pişman olursunuz. Boşa geçen saatlerden başka bir şey geçmez elinize.,False,0,2026-03-25,215,,berbat bir oyun oyun bir hileç geliyor ayrı merm rakip işlemiyor sanır sunucu sıkıntı oyun sak almay bin pişman olur boş geçen saat başka bir geçmez el
221622811,cs2,730,Asla tek başıma oynamak istemiyceğim ama arkadaşlarla çok saran bir oyunsun orospulukların sadece koşan avel insanlar bok gibi eşletirme sistemin asla adil ve güvenilir olmayan güvenlik sistemin hilelerin istedikleri gibi açmalarına izin vermen eski sevgilime benzetiyorum bu oyunu o kadar kusuru orospulukları olmasına rağmen çok seviyorum amını siktiğimin oyununu.,True,0,2026-03-25,366,,asl tek baş oynamak istemiycek arkadaş saran bir oyun orospuluk sade koşan avel insan bok eşletir siste asl adil güvenilir olmayan güvenlik siste hile istedik açma iz vermen esk sevgil benzetiyor oyun kadar kusur orospuluk olma rağmen seviyor am siktik oyun
221622370,cs2,730,bu oyunu artikk duzeltecekmisiz vea herkezin birakmasinimi istiyorsunuzz bu bok bokkk guncelemelerden vazgecin de artikkkk bu oyunuunnnn hilelerini duzeltmeye calisinnnnnn yeterrrrr bi duzgun oyun oynayamamiyorizzzzzzz yeterrrrrrrr artikkkkk yonetinnn su oyunu cs1.6 bileee dahaaa iyi bu hille konusundaaaa VALVEEEEEE yeterrr,False,0,2026-03-25,325,,oyun artikk duzeltecekmis vea herkez birakmasin istiyorsunuzz bok bokkk gunceleme vazgeç artikkkk oyunuunnnn hile duzeltme calisinnnnnn yeterrrrr bi duzg oyun oynayamamiyorizzzzzzz yeterrrrrrrr artikkkkk yonetinnn su oyun cs bilee dahaa iyi hill konusundaaa valveeeee yeterrr
221621615,cs2,730,detaylar ve oynanış bükemel,True,0,2026-03-24,27,,detay oynanış bükemel
221620979,cs2,730,oyun çok sarıyor,True,0,2026-03-24,16,,oyun sarıyor
221620275,cs2,730,götün oğulları tavuk guncellemesı yapacağınıza hileye çözum bulsanıza amk,True,0,2026-03-24,73,,göt oğul tavuk guncellemesı yapacak hile çözum bulsa amk
221618505,cs2,730,full of cheaters can not even play 1 match without wh,False,0,2026-03-24,53,,full of cheaters can not even play match without wh
221617777,cs2,730,"fsp değerleri,ping seviyesi,iletişim,takım oyunu,psikolojik sağlamlık ve herşeyden önemlisi hilesiz bir rakibe sahip olmanız gerekiyor, oyundan keyif alabilmek için :D",True,0,2026-03-24,167,,fsp değerleriping seviyesiiletişimtak oyunupsikolojik sağlamlık herşey önem hiles bir rakip sahip olma gerekiyor oyun keyif alabilmek d
221615527,cs2,730,güzel oyun gibi çok oynayamadım ama,True,0,2026-03-24,35,,güzel oyun oynaya
221614766,cs2,730,yğksek ping,False,0,2026-03-24,11,,yğksek ping
221614434,cs2,730,"haftalık dropta iyi şey verse hergün 15 saat oynarım
",True,0,2026-03-24,54,,haftalık drop iyi vers hergü saat oynar
221614396,cs2,730,oyunda toxic ruslar mı daha çok hileciler mi çözemedim,True,0,2026-03-24,54,,oyun toxic rus hileç mi çöze
221612687,cs2,730,"cs:go iyi seçnkini alıyorsanız bana kalsa hardcore oyuncu değilseniz seçkini alıp kasaları skinleri satıp para biriktirin çok daha iyi kim bilir belki 4 5 oyun almışımdır cebimden para çıkmadan alıyorsanız bu gözle bakıcaksanız alınır seçkin 
(csgo daha iyi olduğu için normalde hayır basıcaktımdaa gözüksün diye evet basıyom)",True,0,2026-03-24,326,,csgo iyi seçnk alıyor ban kals hardcore oyunç değil seçk alıp kasa skin satıp par biriktir iyi bilir oyun al cep par çıkma alıyor gözl bakıcak alınır seçk csgo iyi olduk normalde hayır basıcaktımda gözük evet basıyom
221611098,cs2,730,Türkiye sınır kapısından farkı yok vac sisteminin,False,0,2026-03-24,49,,türki sınır kapı fark yok vac sistem
221609476,cs2,730,bırakamıyorum,True,0,2026-03-24,13,,bırakamıyor
221607018,cs2,730,"oyna kanka oyna OYNAAAA
",True,0,2026-03-24,25,,oyn kank oyn oynaaa
221606595,cs2,730,canımı veririm ama kitabını sikeyim bunun ben,True,0,2026-03-24,45,,can verir kitap sike bun ben
221606487,cs2,730,hile bitmiyor awww,False,0,2026-03-24,18,,hil bitmiyor awww
221605921,cs2,730,oyun gayet iyi tüm cs serileri var hepsine verdiğim para deydi bazı eksikleri var düzeltirler bence 10/10 oyun,True,0,2026-03-24,110,,oyun gayet iyi cs seri var heps verdik par deyt eksik var düzel benç oyun
221604896,cs2,730,Oyunda şu hilecileri banlasalar ne güzel bir seviyeye taşınacak,True,0,2026-03-24,63,,oyun hileci banl güzel bir seviye taşınacak
221603355,cs2,730,Süper oyun. Oynamaya devam . Yıllar boyu tadı kaçmayacak bir serüven...,True,0,2026-03-24,71,,süper oyun oynama devam yıl boy tat kaçmayacak bir serüven
221602974,cs2,730,perfect for suicade,False,0,2026-03-24,19,,perfect for suicade
221602958,cs2,730,hile açan oçlara karşı sağlam bir duruş içindeyim....,True,0,2026-03-24,53,,hil açan oçlar karş sağla bir duruş iç
221602922,cs2,730,senneymissin sopenfly fly fly fluy,True,0,2026-03-24,34,,senneymis sopenfly fly fly fluy
221601640,cs2,730,иззззззззззззззззззззз,True,0,2026-03-24,22,,иззззззззззззззззззззз
221601496,cs2,730,herkesin çocukluğunda mutlaka bir kere oynadığı ve vazgeçemediği oyun. anılarımız var hocam tabi ki tavsiye ederim güzel oyun :),True,0,2026-03-24,128,,herk çocukluk mutlak bir ker oynadık vazgeçemedik oyun anı var hoca tabi tavsi eder güzel oyun
221601309,cs2,730,Silahların spraylerini ezberleyip pikseli imlecin üzerine getirip ateş etme oyunu. Ha birde ping var,False,0,2026-03-24,100,,silah spray ezberleyip pikse imleç üzer getirip ateş etm oyun ha bir ping var
221600243,cs2,730,bir babadır bizim için...,True,0,2026-03-24,25,,bir baba biz
221600023,cs2,730,babama terorist gurubu oldumu söyleyince beni evlatlıkvermeyi dşündü neyeki olayı anlatabildim biraz oynadım iyi bir oyun,True,0,2026-03-24,121,,baba terorist gurup olt söyley ben evlatlıkverme dşün neyek olay anlatabil biraz oyna iyi bir oyun
221599790,cs2,730,oyun baya iyiyeni güncellemeleri saymazsak güzel ama seckin sart ciddi oynamak istiyenlere,True,0,2026-03-24,90,,oyun ba iyiyen güncelleme saymaz güzel seck sart cidt oynamak istiyen
221599362,cs2,730,Adam Vuruyon Kasa Açıyon Sonra Kasadan 5 cent lik skin çıkyo  Öyle bir Güzel oyun İşte,True,0,2026-03-24,86,,ada vuruyon kas açıyon sonr kasa cent lik skin çıkyo öyl bir güzel oyun i̇şte
221598472,cs2,730," Optimizasyon bokum gibi.
 Kendimden şüphe ettiğim için hile konusunda bir şey diyemiyorum. Ne de olsa herkesin binlerce saati var.
 Ruslar ile gerçekten anlaşabiliyorum artık. Adamın ses tonundan nereyi demek istediğini anlıyorum şaka gibi.
 Her tur neden Rus var?
 Optimizasyon bokum gibi.
 Oyunun sadece mekaniklerini seviyormuşum onu fark ettim.
 Şarjör işi bok mu olmuş acep?
",True,0,2026-03-24,381,,optimizasyon bok kent şüph ettik hil konu bir diyemiyor ols herk bin saati var rus gerçek anlaşabiliyor ar adam ses ton nere demek istedik anlıyor şak tur rus var optimizasyon bok oyun sade mekanik seviyor on fark ett şarjör iş bok ol acep
221598069,cs2,730,"sarıyo ya

",True,0,2026-03-24,13,,sarıyo
221597735,cs2,730,güzel bir silah fps oyunu,True,0,2026-03-24,25,,güzel bir silah fps oyun
221597733,cs2,730,♥♥♥ guzel ama oynamayi bilene,True,0,2026-03-24,29,,♥♥♥ guzel oynamayi bilen
221596744,cs2,730,"çok iyiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
mük oyun tam saplamalık",True,0,2026-03-24,164,,iyiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii mük oyun tam saplamalık
221596535,cs2,730,"seçkin paket alın keyfinize bakn
",True,0,2026-03-24,34,,seçk paket al keyf bakn
221596084,cs2,730,aim çöp ama sevdamız vaz geçilmez,True,0,2026-03-24,33,,aim çöp sevda vaz geçilmez
221596045,cs2,730,need istanbul server,True,0,2026-03-24,20,,need istanbul server
221595735,cs2,730,hileleri götten,True,0,2026-03-24,15,,hile göt
221595568,cs2,730,piskolojimi bozdu,True,0,2026-03-24,17,,piskolojim bozt
221595544,cs2,730,"oyunda hile çok var
",True,0,2026-03-24,21,,oyun hil var
221595297,cs2,730,"kanser olmak ıstıyosan oyna
",True,0,2026-03-24,29,,kanser olmak ıstıyo oyn
221594308,cs2,730,İdare eder işte,True,0,2026-03-24,15,,i̇dare eder iş
221594168,cs2,730,bu oyundaki tüm rusların babannesini sikeyim hepsi orospu evladı,True,0,2026-03-24,64,,oyun rus babanne sike orosp evla
221592691,cs2,730,"oynamayın
bagımlısı olursunuz",True,0,2026-03-24,30,,oynamay bagım olur
221592639,cs2,730,"sakin bir oyun :0
",True,0,2026-03-24,19,,saki bir oyun
221592329,cs2,730,"dehşet verici skiller falan filan yani
",True,0,2026-03-24,40,,dehşet veriç skil falan filan
221589946,cs2,730,hileler olmasa oynanır :D,True,0,2026-03-24,25,,hile olma oynanır d
221589890,cs2,730,"♥♥♥ duz
asiri classic
",True,0,2026-03-24,24,,♥♥♥ duz asir classic
221589121,cs2,730,bence oyun çok güzel beğen meyenler bişey diyemem,True,0,2026-03-24,49,,benç oyun güzel beğen meyen bişey diyeme
221588986,cs2,730,"Firstly, Valve's lack of strong anti-cheat measures means they have to contend with many cheating players, which highlights the inequality and unfairness in the game.Secondly, I have immense respect for the game you've created, but the lack of a Turkish server is truly disappointing. Türkiye is a country with a huge interest in CS:GO, and we have many players.However, because there is no server in Türkiye, internet speed and ping issues can occur, which can put others ahead of you even if you are a skilled player. We value you, but it's truly unfortunate that your game doesn't have our server.I would be very grateful if you would take what I have written into consideration. Have a good day.",False,0,2026-03-24,699,,firstly valves lack of strong anticheat measures means they have to contend with many cheating players which highlights the inequality and unfairness in the gamesecondly i have immen respect for the game youve created but the lack of a turkish server is truly disappointing türki is a country with a huge interest in csgo and we have many playershowever because ther is no server in türki internet speed and ping issues can occur which can put others ahead of yo even if yo are a skilled player we value yo but its truly unfortunate that your game doesnt have our server would be very grateful if yo would take what i have written into consideration have a good day
221588275,cs2,730,Mükemmel bir FPS oyunu.Takım çalışması ve dayanışma gerekiyor(mümkünse).Hileciler çok fazla yalnız.Yinede eğlenirsiniz.,True,0,2026-03-24,119,,mükemmel bir fps oyunutak çalışma dayanış gerekiyormümkünsehileç fazl yalnızyine eğlenir
221587648,cs2,730,THE BEST GAME IN THE WORLD,True,0,2026-03-24,26,,the best game in the world
221587148,cs2,730,"GÜZEL OYUN ÖNERİRİM
",True,0,2026-03-24,21,,güzel oyun öneri̇ri̇m
221586389,cs2,730,Harika bir oyun,True,0,2026-03-24,15,,harika bir oyun
221586349,cs2,730,cs işte benim yorumuma ihtiyacı mı var a*k,True,0,2026-03-24,42,,cs iş ben yorum ihtiyaç var ak
221586196,cs2,730,vazgeçilmezim...,True,0,2026-03-24,16,,vazgeçilmez
221585853,cs2,730,biraz oynadım eglenceli,True,0,2026-03-24,23,,biraz oyna eglence
221585633,cs2,730,JİTEM VS PKK,True,0,2026-03-24,12,,ji̇tem vs pkk
221585228,cs2,730,rus var vuruyon,True,0,2026-03-24,15,,rus var vuruyon
221585049,cs2,730,tek kelimeyle saçma güncellemeler ve hileler olmasa mükemmel oyun,True,0,2026-03-24,65,,tek kelime saçm güncelle hile olma mükemmel oyun
221585030,cs2,730,"epsteim ♥♥♥♥ artun
",True,0,2026-03-24,20,,eps ♥♥♥♥ artu
221584131,cs2,730,seçkinde de hileler var hala nadir de olsa denk geliyo ama umarım ilerde düzeltirler,True,0,2026-03-24,84,,seçk hile var hal nadir ols denk geliyo umar iler düzel
221583821,cs2,730,"ZAMAN GEÇİRİR
",True,0,2026-03-24,15,,zaman geçi̇ri̇r
221583363,cs2,730,boşu boşuna beni oyundan atıp yarım saat içerik indiriliyor yazıp ban yedirten sisteminizin @nasını s.keyim o..spu evlatları,False,0,2026-03-24,124,,boş boş ben oyun atıp yar saat içerik indiriliyor yazıp ban yedir sistem nas skey osp evlat
221581397,cs2,730,iyi oyun aslinda,True,0,2026-03-24,16,,iyi oyun aslinda
221579730,cs2,730,bunu benim gibi bağımlı oynayanlar birazcık ruhsuz oluyor birde o anime pp liler karşınıza gelirse maçı bırakın :),True,0,2026-03-24,114,,bun ben bağım oynayan birazcık ruhs oluyor bir anime pp li karş gelir maç bırak
221579583,cs2,730,oyun çok iyi ama bazenleri klavyeyi parçalatacak kadar sinirlenmenize sebep oluyor ama genellikle iyi tavsiye ederim,True,0,2026-03-24,116,,oyun iyi bazen klavye parçalatacak kadar sinirlenme sebep oluyor genellik iyi tavsi eder
221579163,cs2,730,Her sene en çok satılanlarda başı çekmesi gayet açıklayıcı,True,0,2026-03-24,58,,sen satılan baş çekme gayet açıklayıç
221578587,cs2,730,Mermilerin falso aldığı çok özel bir oyun. Merminin crossa gitmeyeceğinin garantisini veriyor,False,0,2026-03-24,93,,mermi falso aldık özel bir oyun merm cros gitmeyecek garanti veriyor
221577958,cs2,730,bokıa dönmüs oyun,False,0,2026-03-24,17,,bokı dönmüs oyun
221576051,cs2,730,TÜRKİYE SUNUCUSU YOK O YÜZDEN ÇÖPPPP,True,0,2026-03-24,36,,türki̇ye sunucu yok yüz çöpppp
221575424,cs2,730,"rusların amınakoyim
",True,0,2026-03-24,21,,rus amınakoyim
221575159,cs2,730,HİPOPOZAM KEDY ПРОСТО ШУТКА,True,0,2026-03-24,27,,hi̇popozam kedy просто шутка
221574864,cs2,730,kafayı yemek için bire bir,True,0,2026-03-24,26,,kafa yemek bir bir
221570442,cs2,730,"helal iyi oyundsur oynayın
",True,0,2026-03-24,28,,helal iyi oyundsur oynay
221569478,cs2,730,babadır bizim için <3,True,0,2026-03-24,21,,baba biz
221568900,cs2,730,amk hilecileri çok fazla vac live bi sike yaramıyo aq sikerim boyle oyunu oynamayaın oynatmayın sinir krızi geciririsiniz adamlar emeğyle oynasa bişey demicem bu hileleri oluşturanların neslini uzatanlarının anasını sikeyim ölmüşlerini sikeyim hile satanlarında anasını sikeyim aldığınız parayı sikeyim 28 saat oynamama rağmen hilecilerden bıktım,False,0,2026-03-24,346,,amk hileci fazl vac liv bi sik yaramıyo aq siker boyle oyun oynamaya oynatmay sinir krızi gecirir adam emeğyl oyna bişey demice hile oluşturan nesl uzatan anas sike ölmüş sike hil satan anas sike aldık para sike saat oynama rağmen hileci bıkt
221568400,cs2,730,Bir efsanenin içine nasıl sıçılırın en resmi kanıtı.,False,0,2026-03-24,52,,bir efsane iç sıçılır resm kanı
221567945,cs2,730,"önerilmez mi ya
",True,0,2026-03-24,17,,önerilmez mi
221565166,cs2,730,♥♥♥ hıle var fakat ıyı,True,0,2026-03-24,22,,♥♥♥ hıle var fakat ıy
221565057,cs2,730,"valo gibi gay oyunu oynamayın, cs 2 de bam güm vurun (kamu spotu bu kadar)",True,0,2026-03-24,74,,valo gay oyun oynamay cs bam güm vur kamu spot kadar
221563523,cs2,730,hile dolu aq oyunu,True,0,2026-03-24,18,,hil dol aq oyun
221563396,cs2,730,Valve Cheat System do nothing!,True,0,2026-03-24,30,,valve cheat system do nothing
221562107,cs2,730,ya iyi oyunda kodumun rusları nefes aldırmıyor bir de biseyler konusuyorlar aq bizemi kayiyorlar anlamadim,True,0,2026-03-24,106,,iyi oyun kot rus nefes aldırmıyor bir bisey konusuyor aq bize kayiyor anlamadim
221561977,cs2,730,GabeN Allahın yok mu ulan?,True,0,2026-03-24,26,,gaben allah yok ulan
221560893,cs2,730,sılver 4 h.o,True,0,2026-03-24,12,,sılver ho
221559272,cs2,730,çok iyi bir oyun,True,0,2026-03-24,16,,iyi bir oyun
221558902,cs2,730,"+4000 saat'de 5$'a hem İngilizce hem de Rusça geliştirdim, bu fiyata inanılmaz hizmet. Anti-cheat, BUGs, toxic'lik, community umursama... harika bir oyun. KESİNLİKLE HERKESE tavsiye ediyorum! Bu kadar iyi bir oyun olamaz, İngilizce+Rusça öğrenmek isteyenler ve kansere antikor geliştirmek isteyenlere şiddetle tavsiye ediyorum.",True,0,2026-03-24,327,,saatde a i̇ngilizce rusç geliştir fiya inanılmaz hizmet anticheat bugs toxiclik community umursa harika bir oyun kesi̇nli̇kle herk tavsi ediyor kadar iyi bir oyun olamaz i̇ngilizcerusça öğrenmek isteyen kanser antikor geliştirmek isteyen şiddet tavsi ediyor
221557904,cs2,730,"çok beyenerek oynuyorum
",True,0,2026-03-24,25,,beyenerek oynuyor
221557562,cs2,730,hile dolu amk oyunu,True,0,2026-03-24,19,,hil dol amk oyun
221553073,cs2,730,Hileler olmasa ve mermiler adam gibi gitse aslında iyi oyun,True,0,2026-03-24,59,,hile olma merm ada git iyi oyun
221552434,cs2,730,Acilen şarjör sistemi eskiye dönmeli.,True,0,2026-03-24,37,,acilen şarjör siste eski dönme
221551181,cs2,730,Beğenmiyorsanız sg femboylarla valorant oynayın,True,0,2026-03-24,47,,beğenmiyor sg femboy valorant oynay
221548241,cs2,730,yarak gibi deler girer amk,True,0,2026-03-24,26,,yarak de girer amk
221544625,cs2,730,"Everythings good but, you should more Open Case loot value..",True,0,2026-03-24,60,,everythings good but yo should more open case loot value
221540972,cs2,730,Hileler 3 1 Çekiyor içerde,True,0,2026-03-24,26,,hile çekiyor içer
221540660,cs2,730,"adamlar bizi vuruyor oyundan atılmıyor biz vurunca direk atılıp seçkinde -1000 yiyoruz ♥♥♥ sacma
",False,0,2026-03-24,98,,adam biz vuruyor oyun atılmıyor vuru direk atılıp seçk yiyor ♥♥♥ sacm
221537038,cs2,730,güzel oyun ama güven faktöründen dolayı kötü hep hileci denk geliyor hesap yeni para da yatırdım gene boşa gitti,True,0,2026-03-24,112,,güzel oyun güven faktör dola kötü hileç denk geliyor hesap yen par yatır gen boş git
221536372,cs2,730,gerkçekten iiyi,True,0,2026-03-24,15,,gerkçek iiy
221533579,cs2,730,çözün şu hileleri artık,True,0,2026-03-23,23,,çöz hile ar
221533417,cs2,730,OYUN GÜZEL AMA ÇOK HİLE VAR,True,0,2026-03-23,27,,oyun güzel hi̇le var
221533241,cs2,730,"oyun çok güzel (ruslar ban yesin ) ♥♥♥ güzel
",True,0,2026-03-23,46,,oyun güzel rus ban yes ♥♥♥ güzel
221532332,cs2,730,Hileleri banlamak yerine kralımız sik sik işlerle uğraşıyor,False,0,2026-03-23,59,,hile banlamak yer kral sik sik işler uğraşıyor
221532181,cs2,730,çok iyi ama pahalı,True,0,2026-03-23,18,,iyi paha
221530868,cs2,730,"oyun sürükleyici fakat hile var
",True,0,2026-03-23,33,,oyun sürükleyiç fakat hil var
221530019,cs2,730,"Hile oyunu öldürüyorken gelen güncellemeye bak. 30 yıllık şarjör sistemini değiştirmişler. Kime ne faydası var, bunu kim istedi yatırıp sikeceksin bunları ya",False,0,2026-03-23,157,,hil oyun öldürüyorken gelen güncelleme bak yıllık şarjör sistem değiştir kim fayda var bun iste yatırıp sikecek bun
221529856,cs2,730,am*noğlu flash atanlar kapatılsın,True,0,2026-03-23,33,,amnok flash atan kapatıl
221526928,cs2,730,amk şu oyunu ücretsiz yaptığınız günü domaltayım,False,0,2026-03-23,48,,amk oyun ücrets yaptık gün domal
221526149,cs2,730,ruslar var onun harici güzel,True,0,2026-03-23,28,,rus var on hariç güzel
221526032,cs2,730,akıl sağlığınız için kimseye önermiyorum,False,0,2026-03-23,40,,akıl sağlık kimse önermiyor
221525981,cs2,730,Son gelen güncellemeden sonra silahların mermisi inanılmaz saçmalık,True,0,2026-03-23,67,,son gelen güncelleme sonr silah mermi inanılmaz saçmalık
221525676,cs2,730,"ho du be be be ho du be be be ho du be hayatımın yarısı isss tabrikaaaa how du be be be how du be be be 
ama baba krimbila ama baba krimbila krimbila 
kötü çocuk sokakta taktı beresini sonra gördü ebesini
alakmı almayakmı ????? 
dulduldulduldul dul dul dul dulduldul 
CAVİT KARA.. =İCH BİN KİRCHE",True,0,2026-03-23,296,,ho du be be be ho du be be be ho du be hayat yarı isss tabrikaaa how du be be be how du be be be bap krimbila bap krimbila krimbila kötü çocuk sokak takt bere sonr gört ebes alak almayak dulduldulduldul dul dul dul dulduldul cavi̇t kar i̇ch bi̇n ki̇rche
221525570,cs2,730,yıl olmuş 2026 biz hala cs,True,0,2026-03-23,26,,yıl ol hal cs
221525492,cs2,730,"yarrak gibi oyun hileden geçilmiyor 
",False,0,2026-03-23,38,,yarrak oyun hile geçilmiyor
221524324,cs2,730,LANN AMK YENI HESAP ACIP SECKIN ALMAKTAN BIKTIM. LOBİDEN GELEN ADAM HİLEYSE BENIM NE SUCUM VAR ?? AVRADINI SİLKEYİM VAC SISTEMINIZIN. KARSIYA HILE GELIR 100 KERE REP ATRARIZ BAN YEMEZ . BIZDEKI HILE ACAR ONUNLA  LOBIDE ESLESEN BEN BAN YERIM. AVRADINI SIKERIM BOYLE SISTEMIN,False,0,2026-03-23,273,,lann amk yen hesap acip seck almak bikt lobi̇den gelen ada hi̇leyse ben suç var avradin si̇lkeyi̇m vac sistem karsiya hil gelir ker rep atrariz ban yemez biz hil acar onun lobi es ben ban yer avradin siker boyle siste
221524177,cs2,730,çok sağlam,True,0,2026-03-23,10,,sağla
221524145,cs2,730,vaktini harcadığına değecek bir oyun,True,0,2026-03-23,36,,vaktin harcadık değecek bir oyun
221523555,cs2,730,"ÇOK HİLE VAR ALINMAZ
",False,0,2026-03-23,22,,hi̇le var alinmaz
221521367,cs2,730,reyeryeryeryreyrey,True,0,2026-03-23,18,,reyeryeryeryreyrey
221520890,cs2,730,oyunu çok oynamadım ama agalarla sarar ve hileye çözüm bulunursa iyi olur,True,0,2026-03-23,73,,oyun oyna aga sarar hile çöz bulunur iyi olur
221520443,cs2,730,Güzel oyun.,True,0,2026-03-23,11,,güzel oyun
221519436,cs2,730,"Eskiden vuramadığında “lan spray kaçtı” derdin, şimdi “subtick yüzünden” diyorsun. Yani artık kötü oynasan bile suç sende değil… sistemde 

Oyun sana diyor ki:

Refleksin mi yavaş? → geçmiş olsun
Pingin mi yüksek? → daha da geçmiş olsun
Rakip mi manyak? → uninstall at gitsin",True,0,2026-03-23,281,,eski vuramadık “ lan spray kaçt ” dert şimt “ subtick yüz ” diyor ar kötü oyna bil suç sen değil… siste oyun san diyor reflek mi yavaş → geç ols ping mi yük → geç ols rakip mi manyak → uninstall at git
221519084,cs2,730,Olum her maç hile var valve bunu  düzeltirse güzel olcak,True,0,2026-03-23,56,,ol maç hil var valve bun düzeltir güzel olcak
221519000,cs2,730,kesinlikle tavsiye ederim.,True,0,2026-03-23,26,,kesinlik tavsi eder
221518465,cs2,730,keşke sarjor yerıne hılelere cozum bulsanız,True,0,2026-03-23,43,,keşk sarjor yerıne hıle coz bul
221517501,cs2,730,Güven faktörü 3 oyun sonra çöktü bu vaclive düzgün çalışmıyor,True,0,2026-03-23,61,,güven faktör oyun sonr çökt vacliv düzg çalışmıyor
221516866,cs2,730,bu oynu oynayın güzel,True,0,2026-03-23,21,,oyn oynay güzel
221515855,cs2,730,interesting game but cheater in everywere,True,0,2026-03-23,41,,interesting game but cheater in everywere
221515851,cs2,730,"allahın belası oyun yapanları yuzunden sılıcem yakında 10 maç gır hılesız sayısı 1 mac 
her rankta hıle var allah belalarını versın",False,0,2026-03-23,131,,allah bela oyun yapan yuzunden sılıcem yak maç gır hılesız sayı mac rank hıle var allah bela versı
221515773,cs2,730,oyunun cs go ya göre çok eksiği var mermilerin gidişinde problem var son gelen güncelleme ile şarjör mermi kaybolması zaten baya boka sarıyor cs go nun sunucuları hızlıca geri açılmalı millet cs go ya kayması için,True,0,2026-03-23,213,,oyun cs go gör eksik var mermi gidiş problem var son gelen güncelle şarjör merm kaybolma zaten ba bok sarıyor cs go nun sunucu hızl ger açılma millet cs go kayma
221515660,cs2,730,tam anlayamadım biraz daha oynamam lazım,True,0,2026-03-23,40,,tam anlaya biraz oynama lazım
221514416,cs2,730,Mid To B Smoke Attım Lover Pushlamaz İse Short Girelim :D,True,0,2026-03-23,57,,mid to b smoke att lover pushlamaz i̇se short girel d
221513852,cs2,730,Welcome to Cheaters and Freak 2,True,0,2026-03-23,31,,welcome to cheaters and freak
221513361,cs2,730,çok hojdurr,True,0,2026-03-23,11,,hojdurr
221513164,cs2,730,bu oyun yüzünden beynimi kaybettim,False,0,2026-03-23,34,,oyun yüz beyn kaybet
221512972,cs2,730,muqqqq amk oynayın,True,0,2026-03-23,18,,muqqqq amk oynay
221511645,cs2,730,çok güzel oyun alınmasını tavsiye ederim,True,0,2026-03-23,40,,güzel oyun alınma tavsi eder
