review_id,game_name,game_id,review_text,voted_up,votes_helpful,review_date,review_length,label,is_synthetic
216978850,cs2,730.0,5v5 vs atıoz haftalik alıoruz bedava drop,True,0.0,2026-01-27,41.0,bug(hata/hile),
177881019,pubg,578080.0,Oyun ilk başlarda daha iyiydi hiç hileye karşılalmadım daha ama çok hile var diyorlar yeni zombi modu iyi ama o kadarda heyecanlı değil,True,0.0,2024-10-27,135.0,bug(hata/hile),
219259504,cs2,730.0,hileler banlanmıyo benim 150 dolar envanterim bos yere banlandı burdan devammm,True,0.0,2026-02-26,78.0,bug(hata/hile),
220992081,cs2,730.0,Maçlarda 10 oyuncudan 9 tanesi hile. hile olmayan tek kişide benim resmen,False,0.0,2026-03-18,73.0,bug(hata/hile),
134817076,pubg,578080.0,"Ananı babanı gelmişini geçmişini bugününü yarınını geleceğini karını dostunu eşini ex aşklarını varsa çocuklarını yoksa büyükbaba ve annelerini, dayını halanı teyzeni amcanı enişteni kayınçonu baldızını, her türlü akrabanı köylünü yakınını uzağını, fikirlerini, davranışlarını, karakterini, ruhunu, kişiliğini, sıfatını, zamirini, yüklemini, yaptıklarını, yapacaklarını, eylemlerini, böbreğini, dalağını poponu, çiçeğini, yurdunu, akciğerini, bağırsaklarını, ayakparmaklarını, kulağını, burnunu, ağzını yüzünü dişlerini acı acı seveyim. ananın çiçeğini severim bacım çocuğu bokun torunu itin sıçtığı. senin anana da kız kardeşine de ablana da teyzene de halana da sülalendeki bütün dişilere de yarrağımı tattırırım, siktikten sonra da amlarını bıçakla kesip köpeklere yediririm. bacım çocuğu. ananı öyle severim bacını öyle sektiririm ki ya ananın bacım anası ah keşke lex steele bana da kaysaydı der. ananın çiçeğine çam dikerim bacım çocuğu. anan spermimle abdest alır sülalesini develere siktirdiğimin çocuğu. doğmamış bebeğinin götü benim kobram ile tanışır doğar doğmaz. hatta senin karının amından siker blow job yapmadan karının ağzını spermimle doldururum. ananı menopoza sokmam anana sokarım. bu yüzden baban sikimi yalar böyle bir teşekkür ritüeli olan ya bir aile işte bu bacım çocuğunun ailesi. anan geneleve gitse genelevdekiler namuslu kalır ananın yanında. ciğerlerine sıçtığımın evladı ananın çiçeğine buldozerin topunu sokayım. sonuç olarak ananın cinsel hayatını renklendirdim, baban yıllardır bunu yapamadığı için, hatta seni de ananı başkasına siktirerek bir arkadaşım olarak dünyaya getirttiği için daşşaklarımı yalayarak bana şükranlarını sundu. bu işin sırrını sordu. babanın suratına sıçarak sırrımı paylaştım. doğmamış çocuğunun suratını siktiğimi de atlamamalıyım. ve senin ananı bamyaya bamyaya patlatırım, mezardan çıkartıp ananın poponu keserim
[18:28]
ananın çiçeğine teletabinin antenlerini sokar göbeğindeki televizyondan ulusal p*rno yayını yaparımananı özgürlük heykelinin yanmayan meşalesinde siker şehri duman ederimhollywood bulvarında donla gezen ananın çiçeğine topuklu ayakkabı sokayımananı ikiz kulelerinin yedinci katına cıkartır çiçeğine uçakla girerim.. ananın o dazlak kafasına teflon tavayla vurur sersemletir severim. ananın buruşmuş çiçeğine tefal ütü basar dümdüz ederim. ananın çiçeğine windows 7 kurar mavi ekran hatası verinceye kadar severim. ananın çiçeğine telefon kablosu sokar paralel hattan bacını skermgardolapta tangasını arayan ananın kafasını dolap kapagına sıkıştırır müjde ar gibi sikerimdağdan inmediği icin yüzme bilmeyen ananı büyük pasificte 1 ton boşalan beyaz balinalarla beraber-- siker olimpiyat yüzme şampiyonasında altın madalya kazandırırımkırmızı eşarp giyip ormanda kırmızı başlıklı kız gibi takılan anana kurt gibi yaklaşır çiçeğini param parça ederimmmpikachuuuuuuuuu diye camdan atlayan sipastik ananın çiçeğine poke topu fırlatırımananı balbasaurun sarmaşık kırbacıyla dolar pikacuyla kanka olur veririm elektriğiedisonla kanka olur ananı fakir mahallenizde yanmayan sokak direğine bağlar bamyaya bamyaya trafoyu patlatırımhani benim gençliğim nerde diyen bacım cocugu seni. tavşan kostümü giyip fotograf cektirince kendini playboy dergisinde kapak sanan ananın çiçeğine evdeki elektrik süpürgesini sokarımananla karşılıklı salsa yaparken piste takla atarak giren bacım cocugu kardeşini götünden severim.. ananla karşılıklı sevişirken ay çekirdeği cıtlatırım kabuklarını babanın suratına fırlatırımevde göbeğini yere deydirerek sınav cekince kendini atletik sanan abini götünden seveyim... saclarını arkaya tarayınca kendini tarık akan sanan babanıda götünden seveyim
[18:29]
ebesinin kıllıa amcığının ortalarından sağ ve sola açı yapmış dillerini hadi ordan evladının ta annesini böyle tavana asiim şut saatiyle maç saati arasındaki fark boyunca anneni çatur çutur kız arkadaşınla beraber götürrüken kim engelleyebilir ki ebenin * dikine * gözlüğünün sapını * kodumun açtırma ağzını sever yüzünü * popon * anzorotun antilop taşşaa yalamış versiyonu seni seni taburenin üzerine çıkartıp berber çırağıyla beraber halaay çekerken hepinizin tek tek * koymak üzere yola çıkan konvoyun ta 4 tekerini skim desen de ananı bir * baban ayakta alkışlar diye tahmin etsende kardeşim oturmak zorundasın * çünkü beyninin sol lobunu akşam simidi gibi çıtır çıtır götürmüşler diye beklesnde boşuna çünkü seni cem uzanın seçim kampanyasında * seni * kodumn konvoy beyinli ibişi kardeşim sol bölgesine muhtaç kalırken tabutta sever seni * koyim di mi kardeşim başı bu dünyanın en uzun küfrü olsa nolur * atmosfer i traposferi magma katmanına başım girsin sana da sıra dağlar ve toroslar girsin * koyim balta girmemiş ormanlar sana grisin girsin de çıkamasın derkeen klavyenin tuşları istanbulun kuşları popon girdi di mi at kardeşim rosto şekli almış kavayleyi * gibi al içine içinde kalsın ki akıllansın aklını hadi ordan akılsızının kardeşim silüeti ebenin * 3 yıl 10 ay mahkum edilsin * kodumun yargısında infazını skim senin senin mezarını skim * kodumunun salağı gibi gözüken 3 başlı kardeşim girsin sana senin ayakkabının tabanını skim senin reji ekibinin * koyim prodüktörünü skim cast ekibindeki akan yazıları skim popon akan yazı derken star warstaki darth wader ın o kara maskesini skim ben o siyah pelerini yere sariim üzerinde manitasını skim * kodumunn jedi si jedi demişken türkiye ye gelmesi yalan olan amerikalı grup jedi mind tricks i skim ki amerikalı diyince aklıma 35 yaş üstü kardeşim gelmiş jenna jamesson geldi onun da * koyim herkes hadi ordan onu ferre filmlerinde başrol oynayarak at kardeşim da bu yıl tek aday olarak gösterildi hele onun yanında dolaşan o kısa
[18:31]
sana bu kadar yeter",True,0.0,2023-03-17,5680.0,bug(hata/hile),
139063934,pubg,578080.0,Az önce oyunu sildim neden mi? yarım saat boyunca loot yaptım ve 5 motoru olan arabadan 20m ötemden ses gelmedi arabayı farketmedim ve ezildim. Bu kadar bug olan bir oyun çöptür. Zaman kaybı,False,0.0,2023-05-27,190.0,bug(hata/hile),
222516522,cs2,730.0,"Oyun artık oynanamaz hale geldi. Seçkin giriyorum hile geliyor, rekabetçi giriyorum hile geliyor. yetmezmiş gibi hile kullananlar bir de dalga geçiyor. Ölüm maçı veya silah yarışı girersem de bu seferde botlar yüzünden oynanmıyor. VAC çalışmıyor ve sorumlu birimlerin de umurunda değil. Çok oyunculu bir oyunu da tek başıma oynamamın bir anlamı yok, bu yüzden oyunu sildim ve düzelene kadar da geri yüklemeyeceğim. her ne kadar şirket olarak Valve'ı çok sevsem de Counter Strike'ı bugüne getiren ne karar ne fikir varsa hepsini kınıyorum.",False,0.0,2026-04-04,538.0,bug(hata/hile),
216530812,cs2,730.0,muhteşem ama bazen bazıları geliyor ayar yapmış onu öldürmek için vurdum baya adam bana bir bir kere öldürdü ama o hariç muazzam bir oyun son zamanlarda oynadığım en iyi oyun ve net bence oynamaya net değer dün 8 saat aralıksız oyamışım yani o kadar eğlenceli ki anlatamam ve son olarak hem yeni arkadaş ediniyorsun konurken,True,0.0,2026-01-22,324.0,bug(hata/hile),
221812268,cs2,730.0,Maşallah hileden geçilmiyor,True,0.0,2026-03-27,27.0,bug(hata/hile),
220919626,cs2,730.0,"tek sıkıntı hile gelmesi
",True,0.0,2026-03-17,26.0,bug(hata/hile),
216471520,cs2,730.0,"Hileler, Parti Banı Saçmalığı, Fps dropları ve daha nice şuan aklıma gelmeyen sorunlar 
Aklıma gelen bu 3ü gerçekten oyun zevkinin içine sıçıyor tabiri caizse 
Hile konusuna değinmeyeceğim ama sistemim gayet yeterli olduğu halde fps sorunu yaşamam ve bu parti banı denen saçmalık oyun zevkimi öldürdü.",False,0.0,2026-01-21,301.0,bug(hata/hile),
216930694,cs2,730.0,Sürekli hile yapılıyorlar ve toksik oyuncular ile oynamak zorunda kalıyorsunuz ve her zaman denk geldiğiniz toksik arkadaş gurupları içerisinde saldırıya maruz kalıyorsunuz ancak karşılık verdiğinizde ise oyun sizi banlıyor.,False,0.0,2026-01-27,224.0,bug(hata/hile),
107910703,pubg,578080.0,"Karlı mapta optimizasyon sorunu var,",False,0.0,2022-01-13,36.0,bug(hata/hile),
215381871,cs2,730.0,hileden başka bir şey yok,False,0.0,2026-01-07,25.0,bug(hata/hile),
200428636,pubg,578080.0,"Durup dururken 3 hafta ban yedim , sebebini sorduğumda çok fazla şikayet edildiğim söylendi . Hile kullanan yayıncıları banladığınızın ertesi gün banını açıyorsunuz . Durup dururken ban yedim ilk defa bir oyunda . Bu saatten sonra fazla oynayacağımı ve para yatıracağımı düşünmüyorum . Oyunun gidişat kötü",False,0.0,2025-07-23,305.0,bug(hata/hile),
217842811,cs2,730.0,oyun harika sıfır hile tavsiye ederim,True,0.0,2026-02-08,37.0,bug(hata/hile),
193447370,pubg,578080.0,cheat+macro+tröll+bug= PUBG,False,0.0,2025-04-24,27.0,bug(hata/hile),
216637017,cs2,730.0,Başından beri hata dolu iğrenç bir oyun. 1 yıldır insanlar hile kullananlardan şikayetçi şimdiyse hile yapmayan insanları banlıyorlar. Tek düşündükleri yeni skin çıkarıp genç çocukları dolandırmak. Umarım Türk hükümeti bu yasadışı bahise son verir. Belki o zaman oynayışla ilgilenirsiniz.,False,0.0,2026-01-23,288.0,bug(hata/hile),
218786472,cs2,730.0,"çok iyi
ama hilelere çözüm
",True,0.0,2026-02-20,29.0,bug(hata/hile),
218989515,cs2,730.0,oyun ♥♥♥ kötü heryer  hile,False,0.0,2026-02-22,26.0,bug(hata/hile),
219502984,cs2,730.0,Dünyanın En iyi Hile Korumasının Olduğu Oyun.,True,0.0,2026-03-01,45.0,bug(hata/hile),
221059899,cs2,730.0,"Hatanızdan dönün, eski şarjör mekaniğini geri getirin.",False,0.0,2026-03-19,54.0,bug(hata/hile),
212902891,pubg,578080.0,Makara ekip varsa oynaması aşırı sarıyor. Mid-High Tier ya da High T. bir bilgisayarınız yoksa 1080p düşük ayarlarda bile oynaması sıkınıtı. Biraz hile simülasyonu ama olsun. Koşma simülatör diyenlerde oyunda ki araçlardan ve hot drop fight'larından bi haber sanırım. Not: Yarın kıyamet günüymüş gibi pusarak oynayanların tüm sülalesine selamlar.,True,0.0,2025-12-09,346.0,bug(hata/hile),
193305521,pubg,578080.0,"4 vs 1 attik dan sonra sebepsiz yere ban yedim iyi oynamak da mi suc amk
",True,0.0,2025-04-22,73.0,bug(hata/hile),
156748487,pubg,578080.0,yarram gibi oyun durduk yere banladılar amq,False,0.0,2024-01-25,43.0,bug(hata/hile),
17960145,dota2,570.0,"ulan 5 yıldır oynuyorum en son güncelleme oyunun içine etti oyuna girilmiyor bok gibi bi reborn çıkardılar oyundan düşüyosun herkes gelen oyunu redediyo böyle  saçma bişi yok normal dotaya girmeye çalışıyoruz girilmiyor saçmalık dotanın yapımcısı deişmemeliydi

yıllardan sonnra gelen edit: imla hatalarıma artık dikkat edebilecek kadar uzun süreden sonra tekrar denedim oyunu. DotA 4 filan olmuş oyun. Çok başarısız.",False,0.0,2015-09-09,417.0,bug(hata/hile),
202936131,pubg,578080.0,"camper ve hile çok , bazıları paraşütle çok hızlı iniyor anlamadığım şekilde, ezberlemek gerek oyunu, vakit kaybı.",False,0.0,2025-08-26,114.0,bug(hata/hile),
200653885,pubg,578080.0,birçok fps oyununa hiç benzemitor özellikle mekanikleri konusunda tarayarak adam vurmak mı kolay gelsin :D,True,0.0,2025-07-25,106.0,bug(hata/hile),
216729736,cs2,730.0,"hileler disinda mükemmel bir oyun
",True,0.0,2026-01-25,34.0,bug(hata/hile),
212574358,pubg,578080.0,Abi iyide alın çıkmıyor vallaha ya ama baya iyi oyun severek sürekli oynuyorum  rank kasıyorum iyidir,True,0.0,2025-12-04,101.0,bug(hata/hile),
167952072,pubg,578080.0,oyun gayet güzel bir fps oyunu,True,0.0,2024-06-22,30.0,bug(hata/hile),
153854815,pubg,578080.0,"[h1] Rezalet [/h1]

Bir dönemler sürekli battle royale denilen oyunların çıkmasına sebep olan rezalet oyun. 
Oynanamayacak derecede kötü ve yıllardır hileleri banlamama konusunda mükemmeller. Bir de bunların üstüne bug dolu. 
2019 yıllarında oyuncu sayısı bayağı düşmüştü oyun bile bulmuyordu, o zamanlar bu rezil oyunun bitişine sevinmiştim ama maalesef son zamanlarda yine aktif oyuncu sayısı 500 bin altına düşmüyor. Bu kadar sorunlu olmasına rağmen bu kadar kişi neyi oynuyor hala çözebilmiş değilim.",False,0.0,2023-12-18,504.0,bug(hata/hile),
110592362,pubg,578080.0,az kasıyor ama benim pc kötü,True,0.0,2022-02-19,28.0,bug(hata/hile),
218890231,cs2,730.0,hileler olmasa ♥♥♥ iyi,True,0.0,2026-02-21,22.0,bug(hata/hile),
216923895,cs2,730.0,Team Fortress has better anticheat,False,0.0,2026-01-27,34.0,bug(hata/hile),
203628024,pubg,578080.0,sadece fps modunda insan katletmeyi seviyorum,True,0.0,2025-09-05,45.0,bug(hata/hile),
218985309,cs2,730.0,VAC senin amına koyim adam spinbot açıyo beni 2 kere olduren team arkadaşıma sadece 1 kere öldürdüğüm için 7 günlük ban yedim tavsiye etmem adaletsiz,False,0.0,2026-02-22,149.0,bug(hata/hile),
221742201,cs2,730.0,silah var sıkmak ama ben var sıkamamak ruslar bana demek suka suka ben ne yapcak bılmemek sız var oynamak,True,0.0,2026-03-26,105.0,bug(hata/hile),
220389839,cs2,730.0,Hileler olmaza muazzam keyifli vakit geçirebileceğimiz bir oyun,True,0.0,2026-03-11,63.0,bug(hata/hile),
112342896,pubg,578080.0,"there are too much cheater on this game pls fix it i love this game , çok hile var oyunda lütfen düzeltin teşekkürler",True,0.0,2022-03-17,117.0,bug(hata/hile),
216042244,cs2,730.0,hilecileri bi yok edin artık şu oyundan lütfen,True,0.0,2026-01-15,46.0,bug(hata/hile),
218803101,cs2,730.0,"hilem çalışmadı valvenin amk
",False,0.0,2026-02-20,30.0,bug(hata/hile),
123943549,pubg,578080.0,Yıl kaç hala buglarla dolu ve içeriksiz bir oyun.,False,0.0,2022-10-16,49.0,bug(hata/hile),
114953872,pubg,578080.0,"[b]Oyuna yeni başlayacaklar için  yazıyorum. Yapacağınız bu eylem tamamen  lüzumsuz bir hareket olacaktır. [/b]
Oyuna yeni başlayanlar için oyunun bir eşleştirme sistemi yok.
[u]Her maç 300-500 LVL arası oyuncular, 200-300M uzaklıktan kafa atışı için hazır bekliyor.[/u]
Oyun içi  ayak sesi vb. dinlemenin bile bir mantığı yok, gecikmeli ve yankılı  olarak geliyor. Ses seviyesini 100 getirdiğim halde  sonuç değişmedi.
 [i]Youtube vb. mecralarda oynayanların nasıl rahat oynadığına gelecek olursak. [/i] Bir çoğu hile veya makro kullanıyorlar.
Oyuna başladığım günden itibaren rapor ettiğim oyunculara yönelik her zaman ceza bildirimi aldım.",False,0.0,2022-05-04,642.0,bug(hata/hile),
204123937,pubg,578080.0,Düz mantık pubg. Hep aynı. Baya hile var ve hileciler olduğu kadar iyi oynayan oyuncular da var. Kesinlikle oynamanızı önermem. Kanser olma ihtimalı %90. Adam ben evin içinde lootlanırken dürbün ile takip ederek bi açık bulup da vursam diye takip ediyor wallhack ile. Yarram gibi oyun. Oynayan herkese bol sabır diliyorum. Olumsuz inceleme yazıp olumlu olarak işaretleyenlerin de ayrı anasını sikeyim. Mobile versiyonu daha popülerdi onun da güncellemerle amına koyuldu.,False,0.0,2025-09-12,470.0,bug(hata/hile),
219965655,cs2,730.0,laptop varsa lag vardır,True,0.0,2026-03-06,23.0,bug(hata/hile),
220583278,pubg,578080.0,çok fazla hile var ve oyuncu dengesi yok,False,0.0,2026-03-13,40.0,bug(hata/hile),
111688677,pubg,578080.0,TABANCA GÜZEL ATEŞ ETMEK HAVAYA,True,0.0,2022-03-06,31.0,bug(hata/hile),
32626452,dota2,570.0,2 gün indirilmesini bekledim ve oyun açılmıyor.Crash veriyor!,False,0.0,2017-06-21,61.0,bug(hata/hile),
217107532,cs2,730.0,valve hileyi çözemediği sürece boşuna....,False,0.0,2026-01-29,41.0,bug(hata/hile),
208759860,pubg,578080.0,LANET OLSUN SİZE OYUN GELİŞTİRİCİER ALLAH BELANIZI VERSİN HİLECİLERDEN GEÇİLMİYOR.TEKRAR GÜNCELLİYORUM OYUN YAPIMCISININ AMINAKOYAYIM SİZİN OYUNUNU SİKEYİM HİLECİ İBNELERİN ANNESİNİ SİKEYİM CEHENEME GİDİN OROSPU ÇOCUKLARI.YILDA BİR BAN TAKVİMİ YAYINLIYOR OE GELİŞTİRİCİLER,False,0.0,2025-11-08,272.0,bug(hata/hile),
53442790,dota2,570.0,"aklımı sikim...

bugün 3000 oldu aq",True,0.0,2019-07-04,35.0,bug(hata/hile),
216569225,cs2,730.0,bu hilecilerin anasını bacısını s#kiyim,False,0.0,2026-01-22,39.0,bug(hata/hile),
108946962,pubg,578080.0,Ücretsiz olduktan sonra çok büyük bir sıkıntı görmedim. Ama sanki denk gelen hileleri raporladığımızda işlem yapıldığına dair herhangi bir bildirim almadım.,True,0.0,2022-01-28,156.0,bug(hata/hile),
194070803,pubg,578080.0,"Ben beğendim, hileci mobile göre yok denecek kadar az",True,0.0,2025-05-02,53.0,bug(hata/hile),
217083432,cs2,730.0,"biraz daha az hile olsa daha .ok hoşuma gidecek bir oyun kafanıza dikkat edin
 duvarlar çok tekinsiz
",False,0.0,2026-01-29,103.0,bug(hata/hile),
213846835,cs2,730.0,Dünyanın en iyi fps oyunu (fakat hilelerle karşılaşmazsanız o da mümkün değil...),True,0.0,2025-12-21,81.0,bug(hata/hile),
207271771,dota2,570.0,drop için başlamayın düşmüyor,False,0.0,2025-10-21,29.0,bug(hata/hile),
145153418,pubg,578080.0,"Oyuna yeni başladım ve çok hileler var ama oyun süper 
hileler olmasa tabi
",True,0.0,2023-08-27,75.0,bug(hata/hile),
215834996,pubg,578080.0,çok fazla hile var ve 4:3 çözünürlükte tam ekran oynanmıyor,False,0.0,2026-01-12,59.0,bug(hata/hile),
105889505,pubg,578080.0,hile yok grafikleri güzel gercekci,True,0.0,2021-12-15,34.0,bug(hata/hile),
24163979,dota2,570.0,League of Legends de oynadım bunuda deneyeyim dedim her ikisinide çok az oynadım ama oynanışını çok yavaş buldum. Dota çok yavan hissettirdi. Sıcak bir kola içermiş gibi içerken kötü ama sindirimde rahat. LoL de tam tersi soğuk bir kola misali hızlıca boğazımdan aktı ve ishal etti :D Ve türlü oyunları donmadan oynarken bunda her ayarda aynı fpsi veriyordu garip bir şekilde.,True,0.0,2016-07-07,376.0,bug(hata/hile),
214232886,cs2,730.0,The best fps game I have ever played.  But don't open any case it is a gambling! Save your money for better things.,True,0.0,2025-12-26,115.0,bug(hata/hile),
107877156,pubg,578080.0,"Çok güzel oyun ama bedava olması oyunda hile kullanan kisilerin artması anlamına geliyor bence 
",True,0.0,2022-01-12,96.0,bug(hata/hile),
223363415,cs2,730.0,"Counter-Strike 2 ne yazık ki beklentilerimi karşılamadı. Oyunun temelinde hâlâ iyi bir potansiyel var ama mevcut haliyle ciddi problemler barındırıyor.

Öncelikle en büyük sorun adil eşleşme sistemi. Maçlar çoğu zaman dengeli değil ve bu durum oyun keyfini ciddi şekilde düşürüyor. Bunun yanında hile konusu artık göz ardı edilemeyecek seviyede. Özellikle yüksek seviyelerde hile kullanan oyuncularla karşılaşmak oldukça yaygın ve buna karşı yeterli önlem alındığını düşünmüyorum.

Son gelen şarjör sistemi güncellemesi de oynanışı olumlu etkilemek yerine daha da tartışmalı bir hale getirdi. Alışılmış mekaniklerin değiştirilmesi oyunun akıcılığını bozmuş gibi hissettiriyor.

Bir diğer eksik ise içerik tarafında. Uzun süredir yeni haritaların gelmemesi oyunu monotonlaştırıyor ve tekrar oynanabilirliği azaltıyor.

Kısacası, şu anki haliyle Counter-Strike 2 maalesef tavsiye edebileceğim bir durumda değil. Geliştiriciler bu sorunlara çözüm getirmedikçe oyuncu deneyimi zayıf kalmaya devam edecek.",False,0.0,2026-04-16,1000.0,bug(hata/hile),
86971314,dota2,570.0,"Lolde 1000 saatim var. Bir arkadaşım önerisiyle dotaya başladım. Fena değil 3d falan oyun akıcı baya ama şu tıklama stunları ve uzun kitle kontrolü süreleri özellikle lolden gelenler varsa bu duruma alışmak baya bir zaman alıyor. Ayrıca karakterin geri dönüş animasyonu süresi var. Başta lag falan var sandım ama dönüş süresiymiş. Yani genel olarak sevdim tavsiye ederim. Deny muhabbetine hala gıcık oluyorum bu arada. Ulan oyunda herşeyi denylayabiliyorsun takım arkadaşını bile :D
",True,0.0,2021-02-18,483.0,bug(hata/hile),
221196788,cs2,730.0,"her oyun hile geliyor, rank sistemi berbat.",False,0.0,2026-03-20,43.0,bug(hata/hile),
198068240,pubg,578080.0,öncelikle ya tr serveri veya tr ye yakın bir server getirmeleri gerek mobile de bile daha az ms alıyom aq onun harici tüm bu vuruşları ms yüzünden yediğimi düşünüyorum eğer ms im düşük olsaydı daha olumlu birşey yazabilirdim,False,0.0,2025-06-24,224.0,bug(hata/hile),
223448672,cs2,730.0,arkaslar uzun zaman oynamazsanız trip atıyo oyun mavi ekran verdi bana,True,0.0,2026-04-17,70.0,bug(hata/hile),
223319718,cs2,730.0,"Karşıdaki adama hs atıyorsun adam yamuluyor ama bir bakmışsın oyun seni yamultmuş. Gecikme ile alakalı da değil, oyundan enteresan bir durum mevcut. Ayrıca yeni haritaların gelmesi lazım. Toplulukta hile sanılıp vote kick durumunun da detaylı incelenmesi lazım.",False,0.0,2026-04-15,261.0,bug(hata/hile),
223725783,cs2,730.0,herkes hile ben de hile satın aldım zaten oynuyorum,False,0.0,2026-04-20,51.0,bug(hata/hile),
121596085,pubg,578080.0,ilk çıktığı zaman almıştım ozamlar bug oyunuydu ama şu son geldiği noktalarla damlalar gözümden pıt pıt düşüyor güzel bi oyun tavsiye edilir bilader,True,0.0,2022-09-01,148.0,bug(hata/hile),
220903596,cs2,730.0,"oyun oynuyom 2 dk ka da bi çöküyo rekodan 6 ay ban yedimmm
",False,0.0,2026-03-17,60.0,bug(hata/hile),
219022862,cs2,730.0,Full hile tank sistemi,False,0.0,2026-02-23,22.0,bug(hata/hile),
218077849,pubg,578080.0,leşimsi baya,True,0.0,2026-02-11,12.0,bug(hata/hile),
169076544,dota2,570.0,"2013'ten beri oynadığım, oyundaki skinlerle neredeyse araba alacağınız bir hesaba sahibim. Oyunu bugün itibariyle bırakıyorum, çok sevmeme hatta dota'dan başka oynamama rağmen. Mükemmel bir zeka oyunu, tam bir satranç. Peki neden mi bırakıyorum? Çok basit; 200 megabit internete sahibim ve oyunu lagdan oynayamıyorum. 2 Kuruş para verip Türkiye'de 1 tane host açamadınız değil mi Valve? Hadi hayırlı işler.",False,0.0,2024-07-05,406.0,bug(hata/hile),
186564992,pubg,578080.0,optimizasyon berbat ötesi oyundaki herkes komando gibi ilk killimi 20. saatte aldım,False,0.0,2025-01-27,83.0,bug(hata/hile),
220124803,cs2,730.0,"çook fazla hile var 
",False,0.0,2026-03-07,22.0,bug(hata/hile),
67770808,dota2,570.0,Its so nice but sometimes have some problems.,True,0.0,2020-04-21,45.0,bug(hata/hile),
157083699,pubg,578080.0,kaliteli oyun birde hileler yok edilirse daha iyi olck,True,0.0,2024-01-28,54.0,bug(hata/hile),
223243380,cs2,730.0,oyun çok iyi ama hilelere denk gelme olasılığı çok yüksek hileler giderse oyun güzel,False,0.0,2026-04-14,84.0,bug(hata/hile),
214558659,cs2,730.0,hile ve troll dolu bir oyun buna rağmen valvein umrunda değil bu kadar rağbet gören bir oyuna daha fazla değer verilmeliydi,False,0.0,2025-12-29,123.0,bug(hata/hile),
48754526,dota2,570.0,"Her gün update yapmadan duramıyor musunuz? Herhangi bir oyunu update etmeden uyuyamıyor musunuz? Hastalıklı mısınız, başka oyun oynayamıyor yada yeterince ilgi gösteremiyor musunuz? Sabrınızın ve yaratıcı küfürlerinizin sınırını merak mı ediyorsunuz? Tam işte oldu, ben buradan yürürüm dediğiniz anda ÇAAAT diye bir güncellemeyle tüm mekaniğe yabancı mı kalmak istiyorsunuz?
O zaman doğru yerdesiniz. Dota2'yi yükleyin. Yüklettirin",True,0.0,2019-02-04,431.0,bug(hata/hile),
115640443,pubg,578080.0,"hile yapan çok
",True,0.0,2022-05-18,15.0,bug(hata/hile),
218803460,cs2,730.0,lütfen hileleri ortadan kaldırın,True,0.0,2026-02-20,32.0,bug(hata/hile),
113307255,pubg,578080.0,siz  nasıl bir firmasınız hiç bir oyununuzda optimizasyon yok o kadar para kazanıp bu kadar nasıl acız olabiliyorsunuz,False,0.0,2022-04-03,118.0,bug(hata/hile),
220971853,cs2,730.0,"YAPTIĞINIZ YAPACAGINIZ GETİRECEĞİNİZ HİLE TARAMAYI S**KEYİM ADAMI 551 KERE REPORTLARIM LAVUK FULL VALBANG VURURYOR BAN YEMEDİ YÜKSELME MACINDAN DUSTUM SİZİN YONETMELİĞİNİZİN TA AMK
",False,0.0,2026-03-18,181.0,bug(hata/hile),
219236327,cs2,730.0,hile daha ♥♥♥ olsa ♥♥♥ güzel olur namuslu oyuncuya ihtiyacı yok cs'nin,False,0.0,2026-02-26,70.0,bug(hata/hile),
180760391,pubg,578080.0,"Bir sürü hile var oyunda kesinlikle önermem emeğinize yazık
",False,0.0,2024-11-29,61.0,bug(hata/hile),
185663079,pubg,578080.0,Oyunu kendi para amacınız için güncellemeyi bıraksanız daha iyi olacak hatta hiç bir şey yapmasanız daha çok şey yapmış olacaksınız....... PUBG lite döndü hileden zaten bırakın yok olsun gitsin maziye karışsın oyununuz,False,0.0,2025-01-15,218.0,bug(hata/hile),
218071327,cs2,730.0,Hile olmasa akıyor,True,0.0,2026-02-11,18.0,bug(hata/hile),
220436756,cs2,730.0,yaptığnız oyunun anasını avradını sikim emeği geçen herkesin anasını götünden sikim orosbu çocukları siktirin gidin mermileri düzeltin amk oğulları hit boxlar yarrramın kafasındaki döller gibi amk hileleride sikim,False,0.0,2026-03-11,213.0,bug(hata/hile),
216351222,cs2,730.0,bazı orospu evlatları hile olmasa oyun düzelcek,True,0.0,2026-01-19,47.0,bug(hata/hile),
195896746,pubg,578080.0,Son zamanlarda Anti Cheat sistemindeki kritik hatadan dolayı sürekli oyun ortasındayken atıyor bu sinir bozucu ve herhangi bir hile yazılımı vs. kullanmıyorum saçma salak güncellemeler yapacağınıza hatalarınızı düzeltin.,False,0.0,2025-05-29,220.0,bug(hata/hile),
188291930,pubg,578080.0,Optimizasyon bokum...,False,0.0,2025-02-19,21.0,bug(hata/hile),
223094532,cs2,730.0,İlk başta oyunda TR serveri olmaması çok büyük bir eksi onun dışında seçkin almadan oynamanız da çok zor onun dışında mental sağlığınız bozuluyo onuda seçkin droplarındaki para ile hikaye oyunu alarak düzeltiyorsunuz,True,0.0,2026-04-12,216.0,bug(hata/hile),
121967934,pubg,578080.0,"Crash, fps drop, paket loss, optimizasyon sorunu, hile....",False,0.0,2022-09-09,58.0,bug(hata/hile),
218016317,cs2,730.0,yılların eskimeyen tek oyunu bı hileye care bulamadınız mk,True,0.0,2026-02-10,58.0,bug(hata/hile),
